"","S02_Normal","S03_Normal","S05_Normal","S06_Normal","S10_Normal","S02_Tumour","S03_Tumour","S05_Tumour","S06_Tumour","S10_Tumour"
"ZBED6",26.8447108255062,27.5490438788916,23.6112611669525,28.8432550056081,23.435793623241,42.617142889432,18.3761789997184,29.4186719406828,0,19.9244306377302
"ZNF565",99.4833401180525,59.0336654547678,19.540354069202,60.390565167992,48.1383869017922,64.973676864216,0,41.0313056014786,0,58.5280149983323
"ZNF429",221.074089151228,425.042391274328,253.210421480076,155.933847374069,509.25346143475,160.68758794376,135.779544831252,150.964237590346,4.53824421616832,201.734860207018
"IFI27",1399.87271451831,474.237112486634,642.389140025017,697.646230448146,658.102420933712,1662.06857268785,417.547622826934,2272.20531962905,3188.87293589427,1852.9720493089
"CCNC",15.0014560495476,19.6778884849226,41.5232523970543,7.21081375140202,33.5701908657235,47.507634696416,8.1671906665415,38.7087788693194,0,16.1885998931557
"ZNF85",22.89695923352,31.4846215758761,37.4523452993039,47.7716411030384,18.3685950019997,29.342950841904,13.2716848331299,34.0637254050011,0,19.9244306377302
"IGLV1",7.89550318397242,98.3894424246129,0,0,2512.06371648037,28.644309155192,334.854817328202,14.7093359703414,0,1258.97496092157
"BPHL",56.8476229246014,159.390896727873,112.357035897912,106.35950283318,179.885551054066,18.863325541224,11.2298871664946,47.2247102205697,40.8441979455148,163.131275846416
"XIST",120.011648396381,0,0,72.1081375140202,1.90019948296548,50.302201443264,0,0,0,0
"ZSCAN31",0,27.5490438788916,16.2836283910017,4.50675859462627,22.1689939679306,51.000843129976,9.18808949985919,4.64505346431833,0,34.8677536160278
"TCEAL4",164.226466226626,218.424562182641,236.112611669525,292.037956931782,141.881561394756,61.480468430656,105.152579831722,75.0950310064797,42.356946017571,65.9996764874811
"FYB1",33.1611133726842,68.872609697229,51.2934294316554,41.4621790705616,21.5355941402755,55.192693250248,18.3761789997184,31.7411986728419,0,39.8488612754603
"IGHV3",0,27.5490438788916,0,23.4351446920566,272.995325719374,23.753817348208,161.302015664195,10.8384580834094,0,321.281444033399
"IGHV4",43.4252675118483,1174.76994254988,242.626063025925,257.786591612622,6032.49995858775,72.658735418048,2813.59718462355,536.503675128767,1.51274807205611,4557.71350838077
"GRB7",38.6879656014649,66.9048208487368,21.1687169083022,11.7175723460283,29.1363920721374,26.548384095056,25.5224708329422,38.7087788693194,71.099159386637,14.9433229782976
"ZSCAN12",16.5805566863421,3.93557769698452,17.9119912301019,2.70405515677576,2.53359931062064,19.561967227936,13.2716848331299,11.6126336607958,55.9716786660759,3.7358307445744
"PRAF2",90.0087362972856,57.0658766062755,11.3985398737012,167.651419720097,75.3745794909642,63.576393490792,17.3552801664007,39.4829544467058,49.9206863778515,98.3768762737926
"TRGC2",28.4238114623007,7.87115539396904,23.6112611669525,22.5337929731313,43.7045881082061,50.302201443264,5.10449416658844,11.6126336607958,0,18.679153722872
"IGHG3",67.9013273821628,0,48.036703753455,175.763585190424,582.727841442748,12.575550360816,927.997039485778,13.1609848155686,43.8696940896271,936.448239973317
"TBP",337.137985955622,183.00436290978,311.831483687683,201.902785039257,250.826331751444,301.813208659584,186.824486497137,343.733956359557,207.246485871686,372.337797542582
"GTF2H2",42.6357171934511,13.7745219394458,45.5941594948048,10.816220627103,27.2361925891719,136.933770595552,67.3793229989674,82.0626112029572,1.51274807205611,19.9244306377302
"LOC286191",13.4223554127531,9.83894424246129,0,25.2378481299071,10.7677970701377,0,0,0,0,1.24527691485813
"GNAI2",371.878199965101,283.361594182885,219.828983278523,416.424494143467,346.469705727373,432.459204074728,66.3584241656497,304.251001912851,157.325799493835,290.149521161945
"ZNF729",11.8432547759586,0,0,5.40811031355152,12.6679965531032,0,6.12539299990613,9.29010692863666,0,6.22638457429067
"USP32P2",106.589292983628,29.5168327273839,77.3472348572581,35.1527170380849,25.9693929338616,157.1943795102,22.4597743329891,178.060382798869,122.532593836545,41.0941381903184
"MT1M",93.9564878892718,90.5182870306439,227.970797474024,65.7986754815435,93.1097746653087,64.973676864216,36.7523579994368,160.254344518982,158.838547565891,54.7921842537579
"KLK11",315.820127358897,116.099542061043,262.980598514677,149.624385341592,148.848959498963,69.165526984488,178.657295830595,789.659088934117,972.697010332076,237.847890737904
"TRAV20",0,15.7423107879381,13.8410841323514,10.816220627103,29.1363920721374,9.08234192725599,26.5433696662599,37.1604277145467,46.8951902337393,16.1885998931557
"NME2",423.988520979319,552.948666426325,429.887789522445,525.488052133423,577.027242993852,560.310632743024,499.219529492349,442.828430265014,154.300303349723,603.959303706195
"PRSS2",85.2714343869021,9.83894424246129,15.4694469714516,26.1391998488323,40.5375889699303,7.68505855383199,10.2089883331769,114.577985453186,313.138850915614,43.5846920200347
"ZNF726",0,9.83894424246129,0,0,8.2341977595171,11.178266987392,11.2298871664946,0,0,12.4527691485813
"ZNF845",8.68505350236966,15.7423107879381,16.2836283910017,18.0270343785051,18.3685950019997,5.589133493696,17.3552801664007,24.7736184763644,0,43.5846920200347
"TRBC1",142.908607629901,399.461136243929,390.807081384041,285.728494899305,397.141691939786,391.937986245432,1082.15276331675,809.013478368776,369.11052958169,220.41401392989
"BAX",1249.06860370444,1141.31753212551,622.034604536265,1388.98299886382,1304.17024514198,1031.19512958691,645.208062656779,817.529409720026,683.76212856936,2121.95186291826
"ICAM3",9.4746038207669,3.93557769698452,0.814181419550085,10.816220627103,7.60079793186193,20.95925060136,7.14629183322381,0,0,2.49055382971627
"UGT1A8",157.120513361051,74.7759762427058,11.3985398737012,33.3500136002344,81.0751779398606,0.698641686712,17.3552801664007,24.7736184763644,0,41.0941381903184
"ZNF808",30.7924624174924,13.7745219394458,39.8948895579542,27.0405515677576,33.5701908657235,35.630726022312,44.9195486659783,0,0,51.0563535091835
"CYP2B7P",13.4223554127531,92.4860758791362,15.4694469714516,0,27.2361925891719,0,13.2716848331299,0,0,0
"SDHAP2",412.934816521758,417.171235880359,1884.0158048389,206.409543633883,211.555542436824,483.460047204704,833.053447987233,1403.58032180152,1459.80188953414,92.1504916995019
"DUSP14",322.136529906075,90.5182870306439,188.89008933562,169.454123157948,140.614761739446,408.006745039808,407.338634493757,675.081103480931,1638.30616203676,415.922489562617
"CPOX",58.4267235613959,39.3557769698452,0,12.6189240649535,51.9387858677232,30.041592528616,108.215276331675,37.934603291933,63.5354190263564,38.6035843606022
"IGHG2",30.0029120990952,43.2913546668297,399.763076999092,65.7986754815435,226.757138300548,55.192693250248,316.478638328483,95.2235960185258,42.356946017571,124.527691485813
"IGKV1",21.3178585967255,240.070239516056,1088.56055793846,55.8838065733657,1054.61071304584,216.57892288072,2199.0160869663,653.404187314112,0,1388.48376006682
"UBE2A",27.6342611439035,3.93557769698452,0,3.60540687570101,25.3359931062064,0,0,13.1609848155686,0,7.47166148914881
"ZNF91",201.335331191297,582.465499153709,358.239824602037,144.21627502804,271.095126236409,61.480468430656,179.678194663913,94.4494204411394,3.02549614411221,156.904891272125
"IGKV3D",200.5457808729,129.874064000489,192.96099643337,33.3500136002344,409.809688492889,79.6451522851679,1307.77140547996,247.736184763644,140.685570701218,738.449210510874
"TPSAB1",36.3193146462731,43.2913546668297,18.726172649652,157.736550811919,76.6413791462745,56.589976623672,47.9822451659313,35.6120765597739,62.0226709543003,33.6224767011696
"IGKV4-1",18.9492076415338,129.874064000489,20.3545354887521,7.21081375140202,387.640694524959,241.03138191564,94.943591498545,55.74064157182,71.099159386637,290.149521161945
"CD19",0,1.96778884849226,19.540354069202,0,38.6373894869648,0.698641686712,38.7941556660721,95.9977715959122,0,110.829645422374
"RNPC3",89.2191859788883,35.4201992728607,29.3105311038031,15.3229792217293,45.6047875911716,37.726651082448,11.2298871664946,16.2576871251142,0,61.0185688280486
"SERHL2",11.8432547759586,7.87115539396904,0,33.3500136002344,70.3073808697229,0,0,0,0,3.7358307445744
"CXCL1",58.4267235613959,61.00145430326,127.826482869363,128.893295806311,134.914163290549,267.579766010696,103.110782165086,148.641710858187,248.090683817201,102.112707018367
"TLR7",32.3715630542869,5.90336654547678,0,9.91486890817778,6.96739810420677,7.68505855383199,10.2089883331769,0,0,9.96221531886508
"EIF2B1",228.9695923352,242.038028364548,205.173717726621,215.423060823136,250.826331751444,169.071288184304,95.9644903318626,83.61096235773,0,341.205874671129
"RPP38",164.226466226626,96.4216535761207,172.606460944618,138.808164714489,188.753148641238,95.7139110795439,93.9226926652273,44.9021834884106,65.0481670984125,399.733889669461
"PHKA1",11.8432547759586,15.7423107879381,20.3545354887521,40.5608273516364,38.0039896593097,44.713067949568,61.2539299990613,34.8379009823875,0,69.7355072320555
"ZFP36",11.0537044575614,49.1947212123065,62.6919693053566,42.3635307894869,31.669991382758,34.9320843356,68.4002218322851,44.1280079110242,0,19.9244306377302
"BLOC1S2",192.650277688927,206.617829091687,140.039204162615,83.8257098600485,120.979367082136,122.960936861312,112.298871664946,40.2571300240922,87.7393881792541,110.829645422374
"NR4A2",0,1.96778884849226,21.9828983278523,31.5473101623839,18.3685950019997,26.548384095056,0,6.19340461909111,0,1.24527691485813
"CCL8",71.0595286557518,13.7745219394458,140.853385582165,31.5473101623839,25.3359931062064,21.657892288072,10.2089883331769,18.5802138572733,57.484426738132,24.9055382971627
"AKR1C2",50.5312203774235,13.7745219394458,0.814181419550085,36.9554204759354,51.305386040068,63.576393490792,0,0.774175577386389,0,29.8866459565952
"MED24",53.6894216510125,57.0658766062755,122.127212932513,101.852744238554,51.9387858677232,78.946510598456,31.6478638328483,104.513702947162,0,79.6977225509206
"PRMT5",90.0087362972856,86.5827093336594,74.0905091790577,73.9108409518708,90.576175354688,108.28946144036,38.7941556660721,37.934603291933,0,195.508475632727
"PRSS3",13.4223554127531,11.8067330909536,0,11.7175723460283,8.86759758717225,0,10.2089883331769,45.6763590657969,74.1246555307492,6.22638457429067
"ALAS1",403.460212700991,1025.21799006447,398.134714159992,612.017817150247,786.049186120055,336.745292995184,314.436840661848,582.954209771951,370.623277653746,496.865489028396
"TXNRD2",132.644453490737,110.196175515566,115.613761576112,79.3189512654223,73.4743800079987,46.110351322992,17.3552801664007,11.6126336607958,0,80.9429994657787
"KIF4A",0,0,0.814181419550085,0,0.633399827655161,15.370117107664,16.334381333083,11.6126336607958,0,12.4527691485813
"CXCR4",36.3193146462731,139.71300824295,137.596659903964,62.1932686058425,95.0099741482742,90.8234192725599,168.448307497418,111.48128314364,0,52.3016304240416
"RGS2",82.9027834317104,90.5182870306439,75.7188720181579,59.4892134490667,55.105785005999,103.398969633376,27.5642684995776,64.2565729230703,63.5354190263564,46.075245849751
"LAMA2",258.182954115898,236.134661819071,62.6919693053566,552.52860370118,183.685950019997,145.317470836096,57.1703346657905,11.6126336607958,0,62.2638457429067
"FLAD1",55.2685222878069,55.0980877577832,19.540354069202,45.9689376651879,36.1037901763442,28.644309155192,0,0,0,31.1319228714534
"STX4",420.040769387333,377.815458910514,134.339934225764,301.95282583996,372.439098661235,337.443934681896,216.43055266335,109.932931988867,139.172822629162,422.148874136908
"CAST",45.0043681486428,35.4201992728607,50.4792480121053,29.7446067245334,54.4723851783438,30.041592528616,0,0,0,57.2827380834742
"PPARG",62.3744751533821,165.29426327335,51.2934294316554,35.1527170380849,91.8429750099984,22.356533974784,13.2716848331299,11.6126336607958,0,8.71693840400694
"BTN3A3",12.6328050943559,33.4524104243684,0,5.40811031355152,6.33399827655161,0,0,0.774175577386389,0,14.9433229782976
"SRP72",15.0014560495476,0,0,16.2243309406546,8.2341977595171,0,7.14629183322381,14.7093359703414,0,9.96221531886508
"SNHG14",40.2670662382593,5.90336654547678,45.5941594948048,5.40811031355152,12.6679965531032,52.3981265034,1.02089883331769,24.7736184763644,0,14.9433229782976
"CREB1",280.290363031021,153.487530182396,163.650465329567,234.351446920566,194.453747090134,261.291990830288,237.869428163021,279.477383436486,95.3031285395346,373.58307445744
"IL1RN",285.027664941404,149.551952485412,142.481748421265,108.16220627103,212.822342092134,312.991475646976,230.723136329797,363.088345794216,107.405113115983,135.735183719537
"PLN",19.738757959931,7.87115539396904,22.7970797474024,75.7135443897213,3.1669991382758,0,10.2089883331769,0.774175577386389,65.0481670984125,1.24527691485813
"LINC01279",948.249932395088,348.29862618313,1163.46524853707,823.835471097681,462.381874188268,299.717283599448,24.5015719996245,100.642825060231,4.53824421616832,31.1319228714534
"AKR7A2",3.94775159198621,53.130298909291,14.6552655519015,13.5202757838788,16.4683955190342,12.575550360816,36.7523579994368,44.1280079110242,27.2294652970099,12.4527691485813
"PAPOLA",225.811391061611,212.521195637164,207.616261985272,98.2473373628526,195.720546745445,214.482997820584,91.8808949985919,92.9010692863666,137.660074557106,129.508799145246
"ZBTB21",30.7924624174924,37.3879881213529,42.3374338166044,24.3364964109818,57.6393843166197,65.672318550928,39.8150544993898,85.9334890898892,0,31.1319228714534
"TUBG1",185.544324823352,232.199084122087,96.07340750691,214.52170910421,183.685950019997,180.948196858408,243.994821162927,181.157085108415,99.841372755703,226.64039850418
"SERTAD1",404.249763019388,812.696794427303,558.528453811358,940.109842839039,601.729836272403,610.612834186288,851.429626986951,805.916776059231,1518.79906434433,496.865489028396
"NUF2",22.1074089151228,11.8067330909536,15.4694469714516,2.70405515677576,11.4011968977929,18.164683854512,42.8777509993429,66.5790996552294,0,14.9433229782976
"CRTAM",0,13.7745219394458,0,12.6189240649535,17.1017953466894,24.45245903492,10.2089883331769,0,0,9.96221531886508
"AMHR2",7.10595286557518,0,21.9828983278523,18.9283860974303,7.60079793186193,5.589133493696,12.2507859998123,0,0,16.1885998931557
"NVL",56.8476229246014,37.3879881213529,65.1345135640068,18.0270343785051,30.4031917274477,41.219859516008,0,0,31.7677095131782,56.037461168616
"AOPEP",105.79974266523,62.9692431517523,82.2323233745586,69.4040823572445,47.5049870741371,71.960093731336,50.0240428325667,63.4823973456839,0,70.9807841469137
"DCP1B",10.2641541391641,13.7745219394458,78.1614162768082,3.60540687570101,32.3033912104132,0,11.2298871664946,0,0,2.49055382971627
"IGLV3-1",18.9492076415338,27.5490438788916,83.0465047941087,5.40811031355152,656.202221450747,20.260608914648,270.538190829187,91.3527181315939,0,1118.2586695426
"DNAJC15",196.598029280913,242.038028364548,162.836283910017,156.835199092994,91.8429750099984,283.648524805072,266.454595495916,148.641710858187,0,103.357983933225
"CD86",0,11.8067330909536,0,8.11216547032728,13.3013963807584,9.08234192725599,7.14629183322381,8.51593135125028,60.5099228822442,7.47166148914881
"LOC100506051",0,11.8067330909536,20.3545354887521,0,1.26679965531032,0,15.3134824997653,19.3543894346597,0,8.71693840400694
"RELB",60.7953745165876,45.259143515322,48.036703753455,68.5027306383192,100.710572597171,106.193536380224,88.8181984986388,76.6433821612525,31.7677095131782,89.6599378697857
"SPRR1B",6471.1544095838,1672.62052121842,2132.34113780167,1741.41152096359,2272.63858162672,6361.13255751276,1738.59071314002,3359.92200585693,2067.9266145007,1869.16064920206
"MRPL3",57.6371732429987,90.5182870306439,141.667567001715,91.9378753303758,148.848959498963,208.893864326888,329.750323161613,349.927360978648,199.682745511406,200.48958329216
"IL18R1",116.063896804395,98.3894424246129,44.7799780752547,64.8973237626182,153.282758292549,166.276721437456,147.009431997747,188.124665304892,0,61.0185688280486
"IGLV2",11.0537044575614,0,10.5843584541511,0,0,10.47962530068,6.12539299990613,0,0,0
"MKI67",245.550149021542,118.067330909536,100.14431460466,108.16220627103,131.113764324618,169.071288184304,273.60088732914,188.898840882279,186.068012862901,488.148550624389
"COL13A1",108.168393620422,64.9370320002445,35.0098010406537,310.966343029212,32.9367910380684,68.466885297776,0,15.4835115477278,0,43.5846920200347
"FAM183A",56.8476229246014,43.2913546668297,0,19.8297378163556,35.470390348689,83.1383607187279,14.2925836664476,11.6126336607958,65.0481670984125,220.41401392989
"COL4A3",24.4760598703145,33.4524104243684,96.07340750691,13.5202757838788,31.0365915551029,11.876908674104,40.8359533327075,13.1609848155686,0,37.358307445744
"MMP10",0,0,69.2054206617572,0,17.1017953466894,173.961779991288,2837.07785778985,526.439392622744,1170.86700777143,171.848214250423
"CLCA2",1475.66954508445,826.471316366749,652.973498479168,694.040823572445,882.959359751295,2095.22641844929,862.659514153446,627.082217682975,142.198318773274,1896.55674132894
"TBC1D29P",18.9492076415338,0,46.4083409143548,10.816220627103,13.9347962084135,13.97283373424,0,16.2576871251142,0,3.7358307445744
"SAMD11",10.2641541391641,13.7745219394458,0,36.0540687570101,17.7351951743445,37.726651082448,0,19.3543894346597,0,23.6602613823046
"ABHD17A",438.200426710469,303.039482667808,489.323033149601,356.9352806944,387.640694524959,241.03138191564,437.965599493288,400.248773508763,266.243660681875,542.940734878147
"RUBCN",48.952119740629,21.6456773334148,17.0978098105518,87.4311167357496,50.6719862124129,89.4261358991359,36.7523579994368,73.5466798517069,81.6883958910297,39.8488612754603
"CLASRP",358.455844552348,171.197629818826,369.638364475739,146.018978465891,184.319349847652,285.045808178496,261.350101329328,253.155413805349,329.779079708231,179.319875739571
"CYP3A43",10.2641541391641,15.7423107879381,12.2127212932513,0,0.633399827655161,0,16.334381333083,13.1609848155686,0,2.49055382971627
"PDE6A",16.5805566863421,175.133207515811,12.2127212932513,0,73.4743800079987,0,22.4597743329891,0,0,2.49055382971627
"FBXO32",60.7953745165876,72.8081873942136,66.762876403107,79.3189512654223,122.879566565101,127.152786981584,66.3584241656497,43.3538323336378,0,31.1319228714534
"XPA",131.854903172339,106.260597818582,165.278828168667,93.7405787682263,85.5089767334467,97.8098361396799,108.215276331675,84.3851379351164,124.045341908601,95.8863224440763
"RPS4Y2",0,37.3879881213529,25.2396240060526,0.901351718925253,260.960728993926,0,55.1285369991551,65.804924077843,0,286.413690417371
"STMP1",52.8998713326152,43.2913546668297,76.533053437708,64.8973237626182,36.1037901763442,44.713067949568,45.9404474992959,43.3538323336378,63.5354190263564,23.6602613823046
"LBHD1",72.6386292925463,61.00145430326,131.083208547564,32.4486618813091,46.2381874188268,76.151943851608,105.152579831722,195.09224550137,0,108.339091592658
"MX2",228.180042016803,104.29280897009,207.616261985272,205.508191914958,104.510971563102,172.564496617864,6.12539299990613,27.87032078591,0,29.8866459565952
"DUOXA1",39.4775159198621,64.9370320002445,87.1174118918591,37.8567721948606,35.470390348689,64.275035177504,149.051229664382,68.1274508100022,3.02549614411221,135.735183719537
"CDAN1",108.957943938819,41.3235658183374,13.8410841323514,95.5432822060768,62.7065829378609,95.0152693928319,56.1494358324728,34.8379009823875,0,69.7355072320555
"BLOC1S3",18.9492076415338,11.8067330909536,0,6.30946203247677,7.60079793186193,0,10.2089883331769,6.19340461909111,39.3314498734587,9.96221531886508
"EIF5A2",140.539956674709,78.7115539396903,87.9315933114092,91.9378753303758,113.378569150274,268.97704938412,113.319770498263,619.340461909111,402.390987166924,225.395121589322
"RAP2C",0,7.87115539396904,21.1687169083022,39.6594756327111,7.60079793186193,0,26.5433696662599,0,0,1.24527691485813
"C9orf116",0,0,31.7530753624533,0,4.43379879358613,9.08234192725599,10.2089883331769,0,0,0
"SAA2-SAA4",10.2641541391641,23.6134661819071,9.77017703460102,0,12.6679965531032,0,10.2089883331769,4.64505346431833,0,0
"ZNF81",10.2641541391641,3.93557769698452,0,18.9283860974303,21.5355941402755,11.178266987392,4.08359533327075,10.0642825060231,22.6912210808416,31.1319228714534
"AADACL3",43.4252675118483,2363.3144070392,204.359536307071,5.40811031355152,577.027242993852,115.974519994192,275.642684995776,62.7082217682975,0,33.6224767011696
"AURKC",22.1074089151228,17.7100996364303,43.1516152361545,21.6324412542061,18.3685950019997,10.47962530068,8.1671906665415,20.1285650120461,28.742213369066,29.8866459565952
"MORC3",233.706894245584,116.099542061043,117.242124415212,137.906812995564,142.514961222411,157.1943795102,86.7764008320034,158.70599336421,51.4334344499076,204.225414036734
"PRPF3",104.220642028436,94.4538647276284,16.2836283910017,36.9554204759354,40.5375889699303,41.91850120272,23.4806731663068,23.2252673215917,1.51274807205611,64.754399572623
"F12",7.89550318397242,21.6456773334148,0,23.4351446920566,12.6679965531032,44.713067949568,42.8777509993429,26.3219696311372,0,31.1319228714534
"MMP25",0,0,40.7090709775043,17.1256826595798,10.7677970701377,7.68505855383199,20.4179766663538,18.5802138572733,0,11.2074922337232
"ATXN7L2",32.3715630542869,78.7115539396903,17.9119912301019,15.3229792217293,58.2727841442748,41.91850120272,25.5224708329422,35.6120765597739,46.8951902337393,53.5469073388998
"AXDND1",0,11.8067330909536,21.9828983278523,2.70405515677576,12.6679965531032,0,39.8150544993898,18.5802138572733,0,1.24527691485813
"PYHIN1",0,15.7423107879381,0,1.80270343785051,10.1343972424826,18.863325541224,10.2089883331769,0,43.8696940896271,13.6980460634395
"ZFYVE27",67.1117770637656,35.4201992728607,48.036703753455,16.2243309406546,20.9021943126203,9.08234192725599,63.2957276656966,20.9027405894325,0,13.6980460634395
"C1orf116",0,13.7745219394458,39.8948895579542,0,6.33399827655161,10.47962530068,14.2925836664476,0,0,13.6980460634395
"ATAD3A",48.952119740629,25.5812550303994,22.7970797474024,27.9419032866828,19.63539465731,46.110351322992,16.334381333083,0,0,11.2074922337232
"GCHFR",12.6328050943559,80.6793427881826,65.1345135640068,26.1391998488323,89.3093756993777,39.123934455872,101.068984498451,57.2889927265928,113.456105404208,29.8866459565952
"C22orf34",30.0029120990952,45.259143515322,78.9755976963582,20.7310895352808,23.435793623241,34.233442648888,42.8777509993429,17.8060382798869,0,16.1885998931557
"PEX19",81.3236827949159,62.9692431517523,24.4254425865026,30.6459584434586,17.7351951743445,8.383700240544,18.3761789997184,0,0,13.6980460634395
"POLR2D",12.6328050943559,17.7100996364303,13.8410841323514,8.11216547032728,24.7025932785513,8.383700240544,31.6478638328483,25.5477940537508,52.9461825219637,37.358307445744
"BMERB1",296.870919717363,273.522649940424,429.073608102895,612.017817150247,338.235507967856,157.1943795102,153.134824997653,86.7076646672755,1.51274807205611,80.9429994657787
"COLQ",30.7924624174924,5.90336654547678,66.762876403107,12.6189240649535,12.6679965531032,27.94566746848,72.4838171655558,43.3538323336378,0,12.4527691485813
"PATL2",0,21.6456773334148,26.0538054256027,0,1.26679965531032,25.849742408344,0,6.19340461909111,0,1.24527691485813
"CLPTM1",212.389035648858,192.843307152241,150.623562616766,124.386537211685,120.979367082136,119.467728427752,64.3166264990143,21.6769161668189,78.6628997469175,37.358307445744
"SPAG17",11.8432547759586,5.90336654547678,15.4694469714516,7.21081375140202,3.1669991382758,9.78098361396799,29.6060661662129,16.2576871251142,0,1.24527691485813
"SLC12A8",0,27.5490438788916,0,3.60540687570101,42.4377884528958,99.9057611998159,8.1671906665415,7.74175577386389,0,18.679153722872
"CD300LB",15.0014560495476,35.4201992728607,0,31.5473101623839,29.7697918997926,18.863325541224,24.5015719996245,59.6115194587519,101.354120827759,19.9244306377302
"CFHR1",913.509718385609,1009.47567927653,960.7340750691,1226.73968945727,991.904130107982,445.733396122256,240.932124662974,164.125222405914,193.631753223182,155.659614357267
"NEU2",14.2119057311504,25.5812550303994,21.1687169083022,24.3364964109818,31.0365915551029,0,10.2089883331769,36.3862521371603,0,6.22638457429067
"AK8",56.8476229246014,25.5812550303994,84.6748676332088,27.9419032866828,18.3685950019997,18.863325541224,13.2716848331299,50.3214125301153,0,31.1319228714534
"CCDC17",30.0029120990952,45.259143515322,57.806880788056,19.8297378163556,24.0691934508961,2.794566746848,50.0240428325667,55.74064157182,0,16.1885998931557
"RBIS",67.9013273821628,19.6778884849226,9.77017703460102,9.01351718925253,44.9713877635164,118.76908674104,40.8359533327075,73.5466798517069,0,144.452122123544
"RAPSN",0,0,0,0,3.1669991382758,51.699484816688,0,30.9670230954555,0,13.6980460634395
"FRMD3",15.7910063679448,29.5168327273839,14.6552655519015,58.5878617301415,21.5355941402755,0,52.0658404992021,0,0,32.3771997863115
"WAS",110.537044575614,358.137570425591,322.415842141834,292.939308650707,296.431119342615,215.880281194008,314.436840661848,310.444406531942,296.498622122997,273.96092126879
"TPRG1",457.149634352003,186.939940606765,81.4181419550085,199.198729882481,234.991336060065,66.37096023764,72.4838171655558,48.7730613753425,114.968853476264,59.7732919131904
"UGT1A10",148.435459858681,192.843307152241,13.0269027128014,59.4892134490667,126.046565703377,1.397283373424,54.1076381658374,1.54835115477278,0,95.8863224440763
"KIZ",0,3.93557769698452,21.1687169083022,10.816220627103,11.4011968977929,20.95925060136,24.5015719996245,0,0,9.96221531886508
"DUOX1",646.641710767341,436.849124365281,593.538254852012,192.889267850004,275.528925029995,519.789414913728,765.674124988266,550.438835521722,482.566634985898,318.790890203682
"ATP6AP1L",45.0043681486428,76.7437650911981,0,17.1256826595798,19.63539465731,47.507634696416,16.334381333083,29.4186719406828,74.1246555307492,8.71693840400694
"EHMT2",30.7924624174924,21.6456773334148,15.4694469714516,29.7446067245334,20.2687944849652,20.95925060136,16.334381333083,10.0642825060231,0,3.7358307445744
"ACTR3C",35.5297643278759,11.8067330909536,47.2225223339049,6.30946203247677,17.1017953466894,14.671475420952,18.3761789997184,20.1285650120461,0,29.8866459565952
"POLR3F",59.2162738797931,51.1625100607987,0,32.4486618813091,24.7025932785513,18.164683854512,1.02089883331769,22.4510917442053,0,32.3771997863115
"IL18RAP",56.0580726062042,21.6456773334148,48.8508851730051,5.40811031355152,7.60079793186193,58.685901683808,0,27.87032078591,0,22.4149844674464
"NIN",168.96376813701,247.941394910025,205.987899146172,201.902785039257,215.98934123041,346.526276609152,227.660439829844,315.08945999626,464.413658121224,244.074275312194
"CCDC134",9.4746038207669,7.87115539396904,14.6552655519015,8.11216547032728,7.60079793186193,5.589133493696,8.1671906665415,12.3868092381822,63.5354190263564,16.1885998931557
"FLACC1",31.5820127358897,11.8067330909536,61.0636064662564,3.60540687570101,5.70059844889645,11.876908674104,0,33.2895498276147,0,14.9433229782976
"LARGE2",62.3744751533821,68.872609697229,76.533053437708,46.8702893841132,48.7717867294474,37.028009395736,152.113926164335,9.29010692863666,202.708241655518,48.5657996794672
"SMIM24",9.4746038207669,9.83894424246129,0,12.6189240649535,1.26679965531032,0,13.2716848331299,20.1285650120461,0,2.49055382971627
"MALRD1",10.2641541391641,86.5827093336594,40.7090709775043,53.1797514165899,24.7025932785513,0,7.14629183322381,34.8379009823875,0,18.679153722872
"PAX1",0,33.4524104243684,22.7970797474024,13.5202757838788,28.5029922444822,15.370117107664,5.10449416658844,21.6769161668189,0,11.2074922337232
"JMJD4",0,11.8067330909536,0,0,11.4011968977929,6.98641686712,19.3970778330361,0,0,3.7358307445744
"PLXNA4",187.912975778544,210.553406788672,311.017302268132,195.59332300678,135.547563118204,69.8641686712,54.1076381658374,14.7093359703414,0,36.1130305308859
"RNF185",229.759142653597,242.038028364548,270.308231290628,212.71900566636,183.685950019997,123.659578548024,95.9644903318626,226.059268596826,173.966028286452,115.810753081806
"NDUFA3",652.958113314519,1300.70842885338,784.870888446282,1104.15585568343,1343.4410344566,716.1077288798,904.516366319471,675.855279058317,1530.90104892078,1920.21700271124
"SMCO2",59.2162738797931,11.8067330909536,26.0538054256027,4.50675859462627,1.26679965531032,64.275035177504,71.4629183322381,51.0955881075017,99.841372755703,37.358307445744
"ZNF534",13.4223554127531,17.7100996364303,60.2494250467063,28.8432550056081,22.1689939679306,18.164683854512,42.8777509993429,30.9670230954555,158.838547565891,33.6224767011696
"KRTAP4-11",13.4223554127531,0,101.772677443761,0,3.1669991382758,4.890491806984,2.04179766663538,21.6769161668189,0,6.22638457429067
"FCHO1",68.69087770056,11.8067330909536,58.6210622076061,17.1256826595798,19.63539465731,6.98641686712,9.18808949985919,11.6126336607958,0,18.679153722872
"SCUBE3",0.789550318397242,0,24.4254425865026,32.4486618813091,0,13.274192047528,12.2507859998123,0,0,1.24527691485813
"LRP5",159.489164316243,269.587072243439,239.369337347725,295.643363807483,193.820347262479,83.1383607187279,220.514147996621,126.964794691368,154.300303349723,99.6221531886508
