"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DGAT1",201.342972217548,-0.0185456078731624,0.339786866680706,-0.0545801197507423,0.956472977286663,0.981749601045626
"PTPN3",485.282439171061,-0.418478516855361,0.49900162046929,-0.838631578915114,0.401676084184525,0.632342507886479
"MINPP1",58.7053001624429,-1.70200957979676,0.849697365789881,-2.00307738769387,0.0451689826747294,0.188898891705988
"SS18L1",344.838012420503,-1.20293474219894,0.76886038014606,-1.56456851368829,0.117684116475778,0.32259879700356
"GJA4",37.4982169739172,-0.157487568230848,1.06767706348465,-0.147504871666761,0.882733534757613,0.945080764781697
"GPR15",16.1130874926585,0.0466425363745255,2.18779279854915,0.021319448718113,0.982990829530973,0.99309525087292
"PNP",805.756434070827,1.02142219167962,0.293855949517979,3.47592823407212,0.000509088497768063,0.0105826534455649
"BTC",36.0429161773225,-2.05156399826078,0.957833930541977,-2.14187860008251,0.0322032523287821,0.154145241503799
"MANBA",51.835745794524,0.857974047920172,0.594051369920974,1.44427585115123,0.148661395865898,0.366264791832536
"TREX2",373.817821828975,-0.453917890381859,0.544350758356084,-0.833870226896849,0.404354116307639,0.63466413255952
"SH3BP2",937.816764878172,0.0838511545714581,0.331110645739652,0.253242097922122,0.800081137039646,0.903861366775598
"SDF2L1",73.6545354942833,-1.15409565046844,0.785979163748498,-1.46835400185969,0.142008089299541,0.357010231745233
"KRT75",1032.79072980801,1.40624627695621,0.518982988907672,2.70961921105739,0.00673604935280934,0.0586280836740224
"TBL3",485.09902252044,0.685974850758457,0.372804063727625,1.84004123747867,0.0657621833242751,0.233127700887033
"IGLV9-49",17.7548999961829,1.5362548780221,2.13199568763518,0.720571287705612,0.471173324627965,0.6906774825998
"FOXP3",53.8435424202948,4.20023855466845,1.0654932651512,3.94206016316058,8.07847049506019e-05,0.00292531120992104
"GLYCTK",190.330103749824,0.596053662009521,0.432588951269396,1.37787537166738,0.168241770061186,0.393145126895541
"TRBV4-2",5.69764908108785,1.45711342349868,2.49042676905531,0.585085834124488,0.55849000346172,NA
"PPOX",42.5103589803009,-0.808089513980444,0.893988306641572,-0.903915082531871,0.366040430935214,0.602642373259495
"NPFFR2",4.16666053424549,-3.52885776161215,3.00559076496521,-1.17409788542952,0.240355820366978,NA
"TMEM218",7.9018170583416,-1.39222995264053,2.46043803115981,-0.56584637979452,0.57149821474491,0.764277429982392
"CD164L2",32.118357855724,-1.67551774373458,1.26364688058408,-1.3259382581312,0.184860149241948,0.415144113186465
"PXDNL",15.3974854577634,0.459368363742618,1.78212424045052,0.257764499980365,0.796588663749208,0.90177009960483
"SLC16A11",8.87043333577644,-2.10977110468923,1.43971517757423,-1.46540867079277,0.1428094531928,0.358069110058997
"NUBPL",86.1920663222927,-1.49808234506953,0.808147360358786,-1.85372423218018,0.0637786230741173,0.229150381293469
"SHISA3",7.95003790076704,-0.146594611489635,2.05463710614419,-0.0713481767905671,0.943120653362823,0.977287932042608
"PRPF8",2044.47358785149,-0.116752293267974,0.309668583995548,-0.377023370474198,0.706156237195602,0.850611932349447
"ZNF841",255.812412773573,-0.995863256701674,0.858416513123243,-1.16011661178132,0.246001331669363,0.484579258947149
"CYP2R1",106.706416158706,0.562175948639541,0.565052196370077,0.994909766302984,0.319780152484487,0.558538223260952
"WRAP53",248.893147816061,0.730129467238573,0.453768558201533,1.60903494533065,0.107608700652574,0.308596852284655
"TBL1Y",31.6889617080702,-2.34653997962464,1.09850826025181,-2.1361150066243,0.0326700408720939,0.155261431674552
"RELT",620.022001961502,1.05640739423815,0.300021294369236,3.52110804821084,0.000429747468739684,0.00938195343214815
"ATP5IF1",1452.63353291492,1.04161010296629,0.322688799929538,3.22790906654873,0.0012469860710752,0.0193785006549588
"TMEM216",101.018416577723,0.158757522083979,0.401491834780865,0.395419055460067,0.69253364829561,0.842571721549612
"SHISAL2A",5.32034516654656,0.980925934827517,2.63938236801354,0.371649802133742,0.710153604042836,NA
"THOC5",120.237123709736,0.636358477749278,0.436107593041231,1.45917770729829,0.144516202853083,0.3600889362851
"GAST",12.9894997839669,5.16304075172036,1.76589584940978,2.92375156408348,0.00345840646895075,0.0377147665320855
"EPHX3",42.9869189479966,0.638071377314978,0.78143442502666,0.816538607565451,0.414192151636391,0.643897395835587
"SP5",17.7099436364593,-4.79782992595389,1.39927756565448,-3.42879071580757,0.000606276838746436,0.0119855568151582
